Hero,Skill Tier,KDA Ratio,"Pick Rate, %","Win Rate, %",Eliminations / 10min,Objective Kills / 10min,Objective Time / 10min,Damage / 10min,Healing / 10min,Deaths / 10min,"Scoped Accuracy, %",Biotic Grenade Kills / 10min,Enemies Slept / 10min,Healing Amplified / 10min,Nano Boost Assists / 10min,Blaster Kills / 10min,Damage Amplified / 10min,Players Resurrected / 10min,Final Blows / 10min,Solo Kills / 10min,"Weapon Accuracy, %","Crit Accuracy, %",Deadeye Kills / 10min,Magnetic Grenade Attaches,Magnetic Grenade Kills / 10min,Swift Strike Resets / 10min,Damage Reflected / 10min,Ultimates Reflected / 10min,Dragonblade Kills / 10min,Kunai Kills / 10min,Effects Cleansed / 10min,Kitsune Rush Assists / 10min,"Secondary Accuracy, %",Biotic Orb Kills / 10min,"Ally Coalescence Efficiency, %","Enemy Coalescence Efficiency, %",Coalescence Kills / 10min,Objective Contest Time / 10min,Charge Kills / 10min,Fire Strike Kills / 10min,Earthshatter Kills / 10min,Long Range Kills / 10min,Storm Arrow Kills / 10min,Recon Assists / 10min,Dragonstrike Kills / 10min,Venom Mine Kills / 10min,"Helix Rocket Accuracy, %",Helix Rocket Kills / 10min,Tactical Visor Kills / 10min,"Charged Volley Accuracy, %",Charged Volley Kills / 10min,Transcendence Healing / 10min,Knockbacks / 10min,Sound Barriers / 10min,"Micro Missile Kills, % / 10min",Call Mech Kills / 10min,Self-Destruct Kills / 10min,Direct Hits,Concussion Mine Kills / 10min,Enemies Trapped / 10min,Coach Gun Kills / 10min,Dynamite Kills / 10min,Bob Kills / 10min,Self Healing / 10min,Low Health Recalls / 10min,Pulse Bombs Stuck / 10min,Pulse Bomb Kills / 10min,Chain Hook Kills / 10min,"Chain Hook Accuracy, %",Whole Hog Kills / 10min,"Primary Accuracy, %",High Energy Kills / 10min,"Average Energy, %",Graviton Surge Kills / 10min,Death Blossom Kills / 10min,Healing Accuracy,Deaths Prevented / 10min,Amp Matrix Assists / 10min,Energy Javelin Kills / 10min,Javelin Spin Kills / 10min,Terra Surge Kills / 10min,"Airtime, %",Barrage Kills / 10min,Accretion Kills / 10min,Overhealth / 10min,Gravitic Flux Kills / 10min,Rocket Punch Kills / 10min,Seismic Slam Kills / 10min,Meteor Strike Kills / 10min,Inspire Uptime,"Icicle Accuracy, % / 10min","Icicle Crit Accuracy, % / 10min",Enemies Frozen / 10min,Blizzard Kills / 10min,Jump Pack Kills / 10min,Primal Rage Kills / 10min,Recon Kills / 10min,Assault Kills / 10min,Tactical Grenade Kills / 10min,Artillery Kills / 10min,Enemies Hacked / 10min,Low Health Teleports / 10min,EMP Kills / 10min,Grappling Claw Kills / 10min,Piledriver Kills / 10min,"Charged Shot Accuracy, %","Charged Crit Accuracy, %",Charged Shot Kills / 10min,Disruptor Shot Kills / 10min,Overclock Kills / 10min,Average Damage Multiplier,Players Teleported / 10min,Sentry Turret Kills / 10min,Hammer Kills / 10min,Turret Kills / 10min,Molten Core Kills / 10min,"Pummel Accuracy, %",Pummel Kills / 10min,Ravenous Vortex Kills / 10min,Annihilation Kills / 10min,"Jagged Blade Accuracy, %",Carnage Kills / 10min,"Wound Uptime, %",Rampage Kills / 10min,"Focusing Beam Accuracy, %",Focusing Beam Kills / 10min,"Sticky Bomb Accuracy, %",Sticky Bomb Kills / 10min,Duplicate Kills / 10min,Role
Roadhog,Bronze,3.58,2.75,46.48,17.05,6.87,85,6478,,6.87,,,,,,,,,,,25,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,4305.55,,,,8.78,49.59,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Silver,3.62,2.62,46.2,17.14,6.95,86,6529,,6.84,,,,,,,,,,,25,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,4320.89,,,,8.83,49.68,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Gold,3.77,2.63,46.39,17.55,7.08,86,6680,,6.77,,,,,,,,,,,25,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,4339.86,,,,9.18,49.91,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Platinum,3.89,2.92,46.61,18.11,7.1,84,6906,,6.69,,,,,,,,,,,26,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,4350.70,,,,9.67,50.25,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Diamond,3.98,3.37,46.93,18.53,7.04,81,7054,,6.66,,,,,,,,,,,26,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,4358.86,,,,10.00,50.42,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Master,3.94,3.25,47.06,18.4,6.96,81,7001,,6.7,,,,,,,,,,,26,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,4356.55,,,,9.84,50.34,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Grandmaster,3.94,3.27,47.2,18.44,6.93,80,7018,,6.7,,,,,,,,,,,26,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,4376.04,,,,9.82,50.52,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,All,5.21,2.42,49.0,20.07,8.53,93,7811,,6.26,,,,,,,,,,,,,,,,,,,,,,,40,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.18,33.67,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Bronze,4.67,2.41,48.62,18.76,8.28,95,7216,,6.46,,,,,,,,,,,,,,,,,,,,,,,39,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,9.88,31.40,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Silver,4.75,2.35,48.65,18.89,8.39,97,7268,,6.45,,,,,,,,,,,,,,,,,,,,,,,39,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,9.87,31.37,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Gold,4.89,2.4,48.52,19.24,8.48,96,7407,,6.39,,,,,,,,,,,,,,,,,,,,,,,40,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,10.20,32.01,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Platinum,5.04,2.66,49.05,19.73,8.51,94,7612,,6.32,,,,,,,,,,,,,,,,,,,,,,,40,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,10.81,33.18,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Diamond,5.17,2.89,49.13,20.08,8.48,91,7753,,6.26,,,,,,,,,,,,,,,,,,,,,,,41,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.29,33.98,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Master,5.12,2.93,49.59,20.05,8.41,90,7742,,6.27,,,,,,,,,,,,,,,,,,,,,,,41,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.33,33.99,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Grandmaster,5.16,2.84,49.48,20.12,8.38,90,7795,,6.26,,,,,,,,,,,,,,,,,,,,,,,41,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.41,34.00,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Reaper,All,3.2,2.11,49.69,20.4,7.62,62,7703,,8.23,,,,,,,,,11.81,2.87,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.92,,,,,,,,,,,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Bronze,2.93,2.24,49.66,19.1,7.38,63,7070,,8.38,,,,,,,,,10.87,2.78,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.79,,,,,,,,,,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Silver,2.97,2.15,49.75,19.34,7.49,64,7177,,8.33,,,,,,,,,11.02,2.77,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.65,,,,,,,,,,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Gold,3.07,2.1,49.74,19.81,7.58,64,7411,,8.28,,,,,,,,,11.36,2.82,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.13,,,,,,,,,,,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Platinum,3.16,2.27,50.03,20.3,7.65,63,7651,,8.25,,,,,,,,,11.74,2.89,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.85,,,,,,,,,,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Diamond,3.13,2.4,49.83,20.31,7.56,61,7678,,8.28,,,,,,,,,11.78,2.92,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.27,,,,,,,,,,,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Master,3.08,2.37,49.66,20.08,7.5,61,7561,,8.32,,,,,,,,,11.62,2.92,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.16,,,,,,,,,,,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Grandmaster,3.03,2.39,49.82,19.87,7.44,61,7456,,8.35,,,,,,,,,11.48,2.90,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.21,,,,,,,,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Baptiste,All,4.83,2.0,48.67,11.59,4.88,58,3805,8084,6.49,,,,,,,540.71,,,,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.92,2.69,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Bronze,4.11,1.74,47.02,10.57,4.69,61,3467,7464,6.86,,,,,,,471.74,,,,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.73,2.61,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Silver,4.15,1.68,47.23,10.68,4.76,61,3498,7546,6.83,,,,,,,477.04,,,,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.37,2.63,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Gold,4.35,1.77,47.88,10.86,4.8,61,3552,7723,6.74,,,,,,,492.57,,,,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.18,2.65,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Platinum,4.55,1.86,48.02,11.21,4.83,59,3661,7950,6.59,,,,,,,518.36,,,,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.14,2.70,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Diamond,4.73,2.02,48.11,11.46,4.84,57,3750,8080,6.49,,,,,,,540.03,,,,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.67,2.76,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Master,4.68,2.09,48.1,11.61,4.84,57,3817,8039,6.5,,,,,,,549.85,,,,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.50,2.78,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Grandmaster,4.75,2.08,48.43,11.85,4.85,56,3928,8005,6.5,,,,,,,558.82,,,,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.50,2.80,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Orisa,All,3.94,1.66,47.12,17.93,8.27,98,7542,,7.02,,,,,,,,,,,29,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86,4.81,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Bronze,3.62,1.89,47.67,17.06,8.19,98,7029,,7.17,,,,,,,,,,,28,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22,4.32,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Silver,3.68,1.85,47.77,17.25,8.27,98,7127,,7.16,,,,,,,,,,,28,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.32,4.45,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Gold,3.75,1.81,47.63,17.49,8.29,98,7276,,7.1,,,,,,,,,,,29,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54,4.63,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Platinum,3.87,1.84,47.7,17.77,8.26,97,7407,,7.03,,,,,,,,,,,29,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79,4.75,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Diamond,3.85,1.87,47.55,17.81,8.19,96,7394,,7.02,,,,,,,,,,,29,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86,4.69,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Master,3.8,1.86,47.87,17.62,8.16,95,7284,,7.05,,,,,,,,,,,29,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,4.55,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Grandmaster,3.75,1.93,48.14,17.57,8.17,96,7231,,7.07,,,,,,,,,,,29,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66,4.49,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Pharah,All,3.42,2.03,48.65,19.83,6.64,36,8303,,8.22,,,,,,,,,11.79,3.07,46,,,,,,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,65.07,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Bronze,3.13,2.09,48.09,18.33,6.44,37,7690,,8.24,,,,,,,,,10.65,2.90,44,,,,,,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,62.39,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Silver,3.22,2.02,48.16,18.54,6.51,37,7766,,8.22,,,,,,,,,10.79,2.92,44,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,62.77,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Gold,3.31,2.02,48.5,19.09,6.61,37,7975,,8.21,,,,,,,,,11.20,3.01,45,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,63.82,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Platinum,3.33,2.16,48.72,19.61,6.66,37,8200,,8.22,,,,,,,,,11.61,3.08,46,,,,,,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,64.90,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Diamond,3.32,2.28,48.52,19.76,6.61,36,8274,,8.24,,,,,,,,,11.75,3.08,46,,,,,,,,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,65.46,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Master,3.28,2.35,48.82,19.56,6.53,36,8199,,8.25,,,,,,,,,11.63,3.05,45,,,,,,,,,,,,,,,,,,,,,1.20,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,65.12,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Grandmaster,3.26,2.32,48.58,19.49,6.5,36,8168,,8.25,,,,,,,,,11.58,3.02,45,,,,,,,,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,64.88,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sigma,All,5.34,1.76,51.77,19.03,8.37,106,8940,,5.48,,,,,,,,,,,50,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.77,1315.08,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Bronze,4.86,1.73,51.28,17.98,8.42,109,8381,,5.61,,,,,,,,,,,48,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.40,1291.91,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Silver,4.92,1.7,51.53,18.18,8.51,110,8468,,5.6,,,,,,,,,,,48,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,1306.26,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Gold,5.05,1.73,51.48,18.42,8.5,109,8600,,5.55,,,,,,,,,,,49,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,1319.21,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Platinum,5.19,1.83,51.61,18.75,8.4,106,8781,,5.53,,,,,,,,,,,49,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67,1329.65,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Diamond,5.24,1.95,51.51,18.94,8.27,103,8885,,5.52,,,,,,,,,,,50,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73,1321.29,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Master,5.19,1.92,51.72,18.91,8.23,103,8860,,5.53,,,,,,,,,,,50,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73,1313.78,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Grandmaster,5.21,1.93,51.92,18.95,8.18,102,8890,,5.52,,,,,,,,,,,50,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,1304.35,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,All,3.56,2.03,50.22,17.81,5.49,66,6899,,8.93,,,,,,,,,,,27,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191.36,,10.29,8.80,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Bronze,3.01,1.46,49.12,16.42,5.34,68,6307,,9.19,,,,,,,,,,,25,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034.84,,9.38,8.22,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Silver,3.08,1.42,49.17,16.4,5.4,70,6351,,9.14,,,,,,,,,,,26,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.16,,9.40,8.21,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Gold,3.17,1.56,49.3,16.7,5.46,70,6500,,9.06,,,,,,,,,,,26,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.98,,9.61,8.33,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Platinum,3.37,1.86,49.65,17.29,5.48,67,6703,,9.0,,,,,,,,,,,27,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.22,,9.99,8.61,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Diamond,3.46,2.24,49.91,17.77,5.46,64,6825,,9.02,,,,,,,,,,,27,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.46,,10.27,8.84,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Master,3.46,2.14,50.2,17.89,5.38,62,6837,,9.05,,,,,,,,,,,27,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.35,,10.37,8.91,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Grandmaster,3.61,2.12,50.61,18.17,5.35,61,6914,,9.04,,,,,,,,,,,27,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.09,,10.61,9.07,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Brigitte,All,4.8,1.83,56.1,14.04,5.4,81,3873,7349,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.25,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Bronze,4.26,1.74,55.94,13.23,5.29,83,3591,6917,7.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.60,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Silver,4.35,1.66,55.94,13.42,5.36,84,3653,6974,7.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.36,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Gold,4.46,1.64,56.01,13.69,5.42,83,3737,7076,7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.26,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Platinum,4.63,1.79,56.08,13.95,5.45,82,3817,7233,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.46,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Diamond,4.69,2.0,56.22,14.03,5.43,81,3841,7320,7.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.57,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
