Hero,Skill Tier,KDA Ratio,"Pick Rate, %","Win Rate, %",Eliminations / 10min,Objective Kills / 10min,Objective Time / 10min,Damage / 10min,Healing / 10min,Deaths / 10min,"Scoped Accuracy, %",Biotic Grenade Kills / 10min,Enemies Slept / 10min,Healing Amplified / 10min,Nano Boost Assists / 10min,Blaster Kills / 10min,Damage Amplified / 10min,Players Resurrected / 10min,Final Blows / 10min,Solo Kills / 10min,"Weapon Accuracy, %","Crit Accuracy, %",Deadeye Kills / 10min,Magnetic Grenade Attaches,Magnetic Grenade Kills / 10min,Swift Strike Resets / 10min,Damage Reflected / 10min,Ultimates Reflected / 10min,Dragonblade Kills / 10min,Kunai Kills / 10min,Effects Cleansed / 10min,Kitsune Rush Assists / 10min,"Secondary Accuracy, %",Biotic Orb Kills / 10min,"Ally Coalescence Efficiency, %","Enemy Coalescence Efficiency, %",Coalescence Kills / 10min,Objective Contest Time / 10min,Charge Kills / 10min,Fire Strike Kills / 10min,Earthshatter Kills / 10min,Long Range Kills / 10min,Storm Arrow Kills / 10min,Recon Assists / 10min,Dragonstrike Kills / 10min,Venom Mine Kills / 10min,"Helix Rocket Accuracy, %",Helix Rocket Kills / 10min,Tactical Visor Kills / 10min,"Charged Volley Accuracy, %",Charged Volley Kills / 10min,Transcendence Healing / 10min,Knockbacks / 10min,Sound Barriers / 10min,"Micro Missile Kills, % / 10min",Call Mech Kills / 10min,Self-Destruct Kills / 10min,Direct Hits,Concussion Mine Kills / 10min,Enemies Trapped / 10min,Coach Gun Kills / 10min,Dynamite Kills / 10min,Bob Kills / 10min,Self Healing / 10min,Low Health Recalls / 10min,Pulse Bombs Stuck / 10min,Pulse Bomb Kills / 10min,Chain Hook Kills / 10min,"Chain Hook Accuracy, %",Whole Hog Kills / 10min,"Primary Accuracy, %",High Energy Kills / 10min,"Average Energy, %",Graviton Surge Kills / 10min,Death Blossom Kills / 10min,Healing Accuracy,Deaths Prevented / 10min,Amp Matrix Assists / 10min,Energy Javelin Kills / 10min,Javelin Spin Kills / 10min,Terra Surge Kills / 10min,"Airtime, %",Barrage Kills / 10min,Accretion Kills / 10min,Overhealth / 10min,Gravitic Flux Kills / 10min,Rocket Punch Kills / 10min,Seismic Slam Kills / 10min,Meteor Strike Kills / 10min,Inspire Uptime,"Icicle Accuracy, % / 10min","Icicle Crit Accuracy, % / 10min",Enemies Frozen / 10min,Blizzard Kills / 10min,Jump Pack Kills / 10min,Primal Rage Kills / 10min,Recon Kills / 10min,Assault Kills / 10min,Tactical Grenade Kills / 10min,Artillery Kills / 10min,Enemies Hacked / 10min,Low Health Teleports / 10min,EMP Kills / 10min,Grappling Claw Kills / 10min,Piledriver Kills / 10min,"Charged Shot Accuracy, %","Charged Crit Accuracy, %",Charged Shot Kills / 10min,Disruptor Shot Kills / 10min,Overclock Kills / 10min,Average Damage Multiplier,Players Teleported / 10min,Sentry Turret Kills / 10min,Hammer Kills / 10min,Turret Kills / 10min,Molten Core Kills / 10min,"Pummel Accuracy, %",Pummel Kills / 10min,Ravenous Vortex Kills / 10min,Annihilation Kills / 10min,"Jagged Blade Accuracy, %",Carnage Kills / 10min,"Wound Uptime, %",Rampage Kills / 10min,"Focusing Beam Accuracy, %",Focusing Beam Kills / 10min,"Sticky Bomb Accuracy, %",Sticky Bomb Kills / 10min,Duplicate Kills / 10min,Role
Roadhog,Bronze,4.05,2.69,42.81,17.25,7.75,119,8124,,6.43,,,,,,,,,,,28,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,5009.46,,,,8.64,52.31,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Silver,3.98,2.45,44.39,17.63,7.97,124,8264,,6.38,,,,,,,,,,,27,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,4983.30,,,,8.89,52.71,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Gold,3.87,3.12,43.57,17.8,8.16,122,8291,,6.59,,,,,,,,,,,28,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,5026.83,,,,9.26,53.75,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Platinum,4.34,3.11,45.25,19.32,8.27,121,8687,,6.38,,,,,,,,,,,29,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,5024.14,,,,10.21,53.88,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Diamond,4.05,5.57,48.89,19.11,8.17,115,8903,,6.41,,,,,,,,,,,29,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,5005.31,,,,10.05,53.21,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Master,4.34,4.05,45.98,19.01,7.95,113,8982,,6.26,,,,,,,,,,,29,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,5069.46,,,,9.89,53.26,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Grandmaster,4.4,7.4,51.08,18.56,7.83,114,8733,,6.3,,,,,,,,,,,29,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,5130.50,,,,9.65,53.01,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,All,4.28,1.09,40.89,18.96,8.95,131,9638,,6.64,,,,,,,,,,,,,,,,,,,,,,,41,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,10.71,32.85,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Bronze,3.88,1.09,41.71,17.83,8.4,140,8793,,6.38,,,,,,,,,,,,,,,,,,,,,,,39,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,9.62,29.77,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Silver,3.77,1.05,39.87,17.58,8.64,138,8981,,6.77,,,,,,,,,,,,,,,,,,,,,,,40,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,9.62,31.12,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Gold,3.94,1.09,43.55,17.62,8.53,135,9098,,6.64,,,,,,,,,,,,,,,,,,,,,,,41,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,9.33,30.90,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Platinum,4.04,1.3,42.39,18.81,8.76,130,9373,,6.63,,,,,,,,,,,,,,,,,,,,,,,40,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,10.28,31.93,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Diamond,4.69,1.63,43.67,19.84,8.98,133,10033,,6.5,,,,,,,,,,,,,,,,,,,,,,,41,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,11.44,33.76,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Master,4.45,1.48,42.9,18.87,8.87,129,9919,,6.17,,,,,,,,,,,,,,,,,,,,,,,41,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,11.08,33.78,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Grandmaster,3.96,1.27,44.65,18.67,8.41,131,9617,,6.36,,,,,,,,,,,,,,,,,,,,,,,40,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,10.56,32.01,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Reaper,All,2.52,2.36,46.74,19.46,7.66,73,8367,,8.5,,,,,,,,,10.64,2.09,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.45,,,,,,,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Bronze,2.52,2.27,43.4,18.36,8.02,81,7901,,8.38,,,,,,,,,9.93,2.38,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.24,,,,,,,,,,,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Silver,2.5,1.86,44.97,18.66,7.82,79,7968,,8.44,,,,,,,,,9.79,2.27,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.43,,,,,,,,,,,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Gold,2.46,2.75,46.43,18.73,7.66,75,8187,,8.71,,,,,,,,,10.07,2.17,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.72,,,,,,,,,,,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Platinum,2.49,2.34,47.72,19.26,7.65,74,8367,,8.66,,,,,,,,,10.60,2.12,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.30,,,,,,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Diamond,2.67,2.66,46.71,20.05,7.93,75,8683,,8.29,,,,,,,,,11.09,2.08,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.23,,,,,,,,,,,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Master,2.69,2.64,50.9,19.95,8.05,74,8706,,8.33,,,,,,,,,10.83,2.26,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.65,,,,,,,,,,,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Grandmaster,2.66,2.15,48.67,19.19,7.98,79,8643,,8.37,,,,,,,,,10.33,2.26,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.16,,,,,,,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Baptiste,All,4.42,2.68,46.45,11.27,4.85,61,3822,8768,6.65,,,,,,,550.15,,,,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.97,2.64,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Bronze,4.96,2.94,43.86,10.91,5.04,67,3425,8342,6.7,,,,,,,476.42,,,,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.78,2.38,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Silver,4.61,3.33,42.96,11.05,5.04,65,3624,8382,6.76,,,,,,,488.38,,,,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.82,2.38,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Gold,4.4,1.8,44.51,10.54,4.75,62,3517,8508,6.81,,,,,,,501.81,,,,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.28,2.66,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Platinum,4.59,2.29,47.36,11.49,4.75,61,3802,8704,6.59,,,,,,,527.55,,,,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.73,2.65,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Diamond,4.77,1.94,46.22,11.52,4.81,61,3914,8887,6.57,,,,,,,559.13,,,,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.60,2.67,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Master,5.52,2.38,49.53,13.16,5.0,53,4221,8607,6.43,,,,,,,565.50,,,,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.52,2.53,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Grandmaster,5.83,2.48,47.0,11.86,4.81,58,3997,9015,6.42,,,,,,,528.46,,,,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.46,2.53,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Orisa,All,3.99,4.1,47.75,18.71,8.45,125,10239,,6.78,,,,,,,,,,,33,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08,2.13,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Bronze,3.46,3.05,38.76,16.52,7.93,132,9221,,7.07,,,,,,,,,,,31,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29,0.65,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Silver,3.75,3.14,42.86,17.36,8.31,130,9576,,6.91,,,,,,,,,,,31,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38,1.15,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Gold,3.83,4.03,43.21,18.15,8.71,133,9840,,6.91,,,,,,,,,,,32,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65,1.68,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Platinum,3.72,3.64,45.93,18.2,8.38,126,9971,,7.0,,,,,,,,,,,32,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83,1.94,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Diamond,3.67,5.33,46.64,17.96,7.82,121,10188,,6.79,,,,,,,,,,,33,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.16,1.59,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Master,3.69,5.09,47.72,17.76,7.77,124,10070,,6.72,,,,,,,,,,,33,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05,1.42,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Grandmaster,3.47,4.51,42.24,16.93,7.69,129,9650,,6.93,,,,,,,,,,,32,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71,0.98,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Pharah,All,2.95,1.66,47.02,21.17,6.76,39,9432,,8.78,,,,,,,,,12.74,2.54,48,,,,,,,,,,,,,,,,,,,,,1.50,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,66.89,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Bronze,2.58,1.43,37.53,19.25,6.69,39,8828,,9.22,,,,,,,,,11.03,2.48,47,,,,,,,,,,,,,,,,,,,,,1.76,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,64.55,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Silver,2.88,1.16,48.91,20.1,6.52,37,8892,,8.63,,,,,,,,,11.98,2.83,48,,,,,,,,,,,,,,,,,,,,,1.90,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,65.82,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Gold,3.01,1.32,45.15,20.73,6.96,39,9252,,8.77,,,,,,,,,12.23,2.86,48,,,,,,,,,,,,,,,,,,,,,1.59,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,66.08,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Platinum,2.84,1.71,43.97,21.16,6.58,39,9427,,8.97,,,,,,,,,12.67,2.59,48,,,,,,,,,,,,,,,,,,,,,1.65,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,66.36,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Diamond,3.13,2.01,48.34,21.72,6.84,37,9671,,8.76,,,,,,,,,13.38,2.72,48,,,,,,,,,,,,,,,,,,,,,1.54,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,68.66,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Master,2.86,2.16,49.74,21.89,6.81,38,9855,,8.96,,,,,,,,,13.42,2.40,48,,,,,,,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,70.13,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Grandmaster,3.26,2.31,47.49,22.24,7.05,37,9764,,8.96,,,,,,,,,13.55,2.39,48,,,,,,,,,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,69.69,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sigma,All,5.02,1.78,49.29,18.82,8.74,136,10352,,5.25,,,,,,,,,,,52,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62,1440.94,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Bronze,4.71,1.6,46.42,17.07,8.72,149,9877,,5.2,,,,,,,,,,,50,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.43,1393.85,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Silver,4.91,1.79,51.35,18.2,9.09,149,9809,,5.13,,,,,,,,,,,49,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.48,1487.56,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Gold,4.55,1.6,45.32,17.86,8.85,140,10032,,5.49,,,,,,,,,,,51,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,1453.73,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Platinum,5.13,2.14,53.13,18.48,8.8,140,10256,,5.2,,,,,,,,,,,51,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80,1494.71,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Diamond,5.51,2.39,47.8,19.15,8.94,142,10583,,5.09,,,,,,,,,,,53,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.94,1456.12,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Master,5.18,2.22,48.85,18.71,8.34,141,10633,,5.12,,,,,,,,,,,53,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93,1369.23,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Grandmaster,4.73,2.47,50.36,18.04,8.71,148,10456,,5.2,,,,,,,,,,,52,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61,1386.46,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,All,3.13,1.76,51.01,17.8,6.09,97,8309,,7.83,,,,,,,,,,,29,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995.12,,10.16,9.02,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Bronze,3.1,1.01,50.93,16.08,5.54,90,7550,,8.06,,,,,,,,,,,28,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2773.97,,9.56,8.73,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Silver,2.96,0.9,51.73,16.58,5.74,92,7565,,8.12,,,,,,,,,,,28,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2799.79,,9.61,8.86,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Gold,3.12,1.17,49.4,16.64,5.84,99,7859,,7.97,,,,,,,,,,,28,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902.02,,9.67,8.43,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Platinum,3.36,1.21,45.03,17.41,6.07,102,8124,,7.78,,,,,,,,,,,29,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2975.42,,10.12,9.02,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Diamond,3.04,2.96,51.39,17.37,6.08,92,8086,,7.92,,,,,,,,,,,28,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928.31,,10.16,8.83,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Master,3.01,2.47,50.33,17.07,5.69,87,8141,,8.02,,,,,,,,,,,29,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881.08,,9.84,9.17,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Grandmaster,3.07,4.42,54.22,17.11,5.58,85,8163,,8.14,,,,,,,,,,,28,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2915.11,,9.93,9.19,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Brigitte,All,4.63,0.52,46.13,12.78,5.41,91,3788,7705,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.57,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Bronze,3.4,0.53,38.93,10.24,4.28,78,3141,6970,9.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.00,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Silver,3.65,0.53,42.25,11.01,4.86,87,3337,7254,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.23,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Gold,4.68,0.75,52.11,12.97,5.67,93,3781,7665,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.60,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Platinum,4.61,0.41,36.39,12.2,5.08,89,3609,7437,8.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.46,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Diamond,4.03,0.51,46.43,11.57,4.56,92,3476,7371,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.87,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
