Hero,Skill Tier,KDA Ratio,"Pick Rate, %","Win Rate, %",Eliminations / 10min,Objective Kills / 10min,Objective Time / 10min,Damage / 10min,Healing / 10min,Deaths / 10min,"Scoped Accuracy, %",Biotic Grenade Kills / 10min,Enemies Slept / 10min,Healing Amplified / 10min,Nano Boost Assists / 10min,Blaster Kills / 10min,Damage Amplified / 10min,Players Resurrected / 10min,Final Blows / 10min,Solo Kills / 10min,"Weapon Accuracy, %","Crit Accuracy, %",Deadeye Kills / 10min,Magnetic Grenade Attaches,Magnetic Grenade Kills / 10min,Swift Strike Resets / 10min,Damage Reflected / 10min,Ultimates Reflected / 10min,Dragonblade Kills / 10min,Kunai Kills / 10min,Effects Cleansed / 10min,Kitsune Rush Assists / 10min,"Secondary Accuracy, %",Biotic Orb Kills / 10min,"Ally Coalescence Efficiency, %","Enemy Coalescence Efficiency, %",Coalescence Kills / 10min,Objective Contest Time / 10min,Charge Kills / 10min,Fire Strike Kills / 10min,Earthshatter Kills / 10min,Long Range Kills / 10min,Storm Arrow Kills / 10min,Recon Assists / 10min,Dragonstrike Kills / 10min,Venom Mine Kills / 10min,"Helix Rocket Accuracy, %",Helix Rocket Kills / 10min,Tactical Visor Kills / 10min,"Charged Volley Accuracy, %",Charged Volley Kills / 10min,Transcendence Healing / 10min,Knockbacks / 10min,Sound Barriers / 10min,"Micro Missile Kills, % / 10min",Call Mech Kills / 10min,Self-Destruct Kills / 10min,Direct Hits,Concussion Mine Kills / 10min,Enemies Trapped / 10min,Coach Gun Kills / 10min,Dynamite Kills / 10min,Bob Kills / 10min,Self Healing / 10min,Low Health Recalls / 10min,Pulse Bombs Stuck / 10min,Pulse Bomb Kills / 10min,Chain Hook Kills / 10min,"Chain Hook Accuracy, %",Whole Hog Kills / 10min,"Primary Accuracy, %",High Energy Kills / 10min,"Average Energy, %",Graviton Surge Kills / 10min,Death Blossom Kills / 10min,Healing Accuracy,Deaths Prevented / 10min,Amp Matrix Assists / 10min,Energy Javelin Kills / 10min,Javelin Spin Kills / 10min,Terra Surge Kills / 10min,"Airtime, %",Barrage Kills / 10min,Accretion Kills / 10min,Overhealth / 10min,Gravitic Flux Kills / 10min,Rocket Punch Kills / 10min,Seismic Slam Kills / 10min,Meteor Strike Kills / 10min,Inspire Uptime,"Icicle Accuracy, % / 10min","Icicle Crit Accuracy, % / 10min",Enemies Frozen / 10min,Blizzard Kills / 10min,Jump Pack Kills / 10min,Primal Rage Kills / 10min,Recon Kills / 10min,Assault Kills / 10min,Tactical Grenade Kills / 10min,Artillery Kills / 10min,Enemies Hacked / 10min,Low Health Teleports / 10min,EMP Kills / 10min,Grappling Claw Kills / 10min,Piledriver Kills / 10min,"Charged Shot Accuracy, %","Charged Crit Accuracy, %",Charged Shot Kills / 10min,Disruptor Shot Kills / 10min,Overclock Kills / 10min,Average Damage Multiplier,Players Teleported / 10min,Sentry Turret Kills / 10min,Hammer Kills / 10min,Turret Kills / 10min,Molten Core Kills / 10min,"Pummel Accuracy, %",Pummel Kills / 10min,Ravenous Vortex Kills / 10min,Annihilation Kills / 10min,"Jagged Blade Accuracy, %",Carnage Kills / 10min,"Wound Uptime, %",Rampage Kills / 10min,"Focusing Beam Accuracy, %",Focusing Beam Kills / 10min,"Sticky Bomb Accuracy, %",Sticky Bomb Kills / 10min,Duplicate Kills / 10min,Role
Roadhog,Bronze,3.07,0.35,34.10,14.52,7.24,117,6745,,7.30,,,,,,,,,,,24,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,4893.43,,,,6.57,51.84,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Silver,3.30,0.37,35.67,15.53,7.61,119,7125,,7.09,,,,,,,,,,,25,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,5026.05,,,,7.21,53.67,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Gold,3.68,0.46,38.83,16.66,7.93,116,7700,,6.89,,,,,,,,,,,26,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,5033.64,,,,7.93,54.60,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Platinum,3.69,0.70,39.09,17.32,7.94,116,8138,,6.79,,,,,,,,,,,27,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,5126.22,,,,8.46,55.16,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Diamond,3.83,1.22,40.90,17.89,7.86,111,8445,,6.70,,,,,,,,,,,27,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,5157.20,,,,8.92,55.21,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Master,3.81,1.38,41.03,17.86,7.62,107,8470,,6.63,,,,,,,,,,,28,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,5240.59,,,,9.04,54.78,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Roadhog,Grandmaster,3.78,1.68,42.66,17.12,7.21,106,8218,,6.50,,,,,,,,,,,27,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,5350.27,,,,8.66,53.68,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,All,4.74,1.69,46.25,19.95,9.07,125,9927,,6.26,,,,,,,,,,,,,,,,,,,,,,,41,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,12.87,38.40,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Bronze,3.97,0.72,39.27,17.34,8.65,133,8415,,6.74,,,,,,,,,,,,,,,,,,,,,,,39,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,10.07,33.75,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Silver,4.34,0.99,42.98,18.62,9.06,132,8995,,6.56,,,,,,,,,,,,,,,,,,,,,,,39,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,11.30,35.74,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Gold,4.65,1.36,45.51,19.52,9.12,128,9476,,6.37,,,,,,,,,,,,,,,,,,,,,,,40,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,12.17,37.08,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Platinum,4.79,1.81,46.18,20.13,9.21,127,9922,,6.25,,,,,,,,,,,,,,,,,,,,,,,41,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,12.93,38.31,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Diamond,4.83,2.54,45.86,20.31,9.07,123,10191,,6.20,,,,,,,,,,,,,,,,,,,,,,,41,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,13.27,39.10,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Master,4.86,2.69,47.08,20.19,8.87,117,10345,,6.13,,,,,,,,,,,,,,,,,,,,,,,42,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,13.47,39.73,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Zarya,Grandmaster,4.91,3.15,48.78,19.68,8.42,111,10283,,5.98,,,,,,,,,,,,,,,,,,,,,,,41,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,13.53,40.84,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Reaper,All,2.83,2.08,48.70,19.76,7.64,74,8235,,8.06,,,,,,,,,10.83,1.98,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.71,,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Bronze,2.66,1.19,44.71,17.90,7.51,80,7272,,8.28,,,,,,,,,9.84,2.12,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.24,,,,,,,,,,,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Silver,2.68,1.34,45.45,18.82,7.63,78,7567,,8.21,,,,,,,,,10.33,2.18,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.99,,,,,,,,,,,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Gold,2.84,1.59,47.73,19.47,7.74,77,7958,,8.11,,,,,,,,,10.70,2.08,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.36,,,,,,,,,,,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Platinum,2.82,2.34,48.97,19.97,7.72,74,8317,,8.07,,,,,,,,,11.00,1.98,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568.09,,,,,,,,,,,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Diamond,2.89,3.16,49.51,20.25,7.66,72,8576,,8.02,,,,,,,,,11.15,1.93,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.42,,,,,,,,,,,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Master,2.85,3.18,49.50,20.16,7.53,71,8650,,8.01,,,,,,,,,10.99,1.85,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.68,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Reaper,Grandmaster,2.80,2.53,49.08,19.37,7.11,70,8578,,7.94,,,,,,,,,10.43,1.75,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.91,,,,,,,,,,,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Baptiste,All,4.52,2.77,48.35,10.87,4.68,60,3663,9108,6.37,,,,,,,554.17,,,,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.10,2.40,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Bronze,3.88,1.60,42.36,9.23,4.33,66,3148,7846,7.01,,,,,,,420.92,,,,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00,2.27,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Silver,4.08,1.30,42.84,10.04,4.77,69,3344,8307,6.88,,,,,,,483.07,,,,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.40,2.30,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Gold,4.33,1.79,46.63,10.32,4.78,65,3398,8720,6.64,,,,,,,513.44,,,,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.24,2.32,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Platinum,4.52,2.49,47.17,10.78,4.75,61,3585,9035,6.39,,,,,,,545.69,,,,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.97,2.38,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Diamond,4.70,4.25,49.71,11.23,4.75,58,3769,9312,6.20,,,,,,,581.43,,,,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.30,2.43,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Master,4.72,4.66,49.75,11.49,4.65,54,3932,9511,6.15,,,,,,,598.28,,,,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.01,2.53,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Baptiste,Grandmaster,4.84,7.61,53.08,11.74,4.46,52,4231,9920,6.01,,,,,,,627.51,,,,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.02,2.57,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Orisa,All,3.78,2.01,43.87,18.02,8.09,125,9404,,7.03,,,,,,,,,,,33,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01,3.65,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Bronze,3.19,1.31,37.88,15.49,7.81,130,8149,,7.57,,,,,,,,,,,31,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66,2.64,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Silver,3.58,1.54,41.51,16.90,8.24,133,8744,,7.31,,,,,,,,,,,32,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16,3.16,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Gold,3.66,1.73,43.92,17.57,8.17,129,9154,,7.15,,,,,,,,,,,33,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61,3.51,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Platinum,3.79,2.24,44.59,18.26,8.17,125,9497,,7.01,,,,,,,,,,,33,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08,3.79,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Diamond,3.92,2.75,44.05,18.52,7.99,121,9694,,6.92,,,,,,,,,,,33,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.42,3.85,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Master,3.83,2.72,43.59,18.36,7.79,119,9586,,6.91,,,,,,,,,,,33,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54,3.38,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Orisa,Grandmaster,3.83,2.58,43.89,17.89,7.53,117,9299,,6.86,,,,,,,,,,,32,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46,3.01,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Pharah,All,3.08,1.64,50.61,20.73,6.51,39,9129,,8.45,,,,,,,,,12.43,2.37,46,,,,,,,,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,66.83,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Bronze,2.85,0.94,45.59,17.93,6.54,42,8056,,8.24,,,,,,,,,10.20,2.55,44,,,,,,,,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,60.63,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Silver,3.11,1.07,49.07,19.49,6.77,42,8495,,8.33,,,,,,,,,11.37,2.67,46,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,62.47,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Gold,3.13,1.20,49.56,20.24,6.76,41,8771,,8.32,,,,,,,,,11.93,2.62,47,,,,,,,,,,,,,,,,,,,,,1.23,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,64.38,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Platinum,3.12,1.65,50.63,20.91,6.62,39,9121,,8.45,,,,,,,,,12.53,2.49,47,,,,,,,,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,66.52,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Diamond,3.08,2.35,51.00,21.42,6.47,38,9433,,8.56,,,,,,,,,12.99,2.30,47,,,,,,,,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,68.55,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Master,3.01,3.14,52.68,21.35,6.13,35,9577,,8.56,,,,,,,,,13.07,2.02,46,,,,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,70.39,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Pharah,Grandmaster,3.00,3.03,53.11,21.08,5.87,32,9720,,8.47,,,,,,,,,13.01,1.80,44,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,72.04,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sigma,All,4.94,2.24,50.82,18.72,8.37,130,10093,,5.08,,,,,,,,,,,51,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.53,1300.47,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Bronze,4.06,1.26,44.52,16.21,8.55,138,8706,,5.56,,,,,,,,,,,47,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,1304.95,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Silver,4.60,1.35,46.84,17.59,8.90,138,9286,,5.41,,,,,,,,,,,49,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01,1328.75,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Gold,4.88,1.52,48.93,18.40,8.88,135,9669,,5.21,,,,,,,,,,,50,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33,1342.10,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Platinum,5.01,2.12,50.52,18.88,8.64,131,10066,,5.08,,,,,,,,,,,51,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54,1326.84,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Diamond,5.09,3.09,50.86,19.16,8.30,126,10337,,5.04,,,,,,,,,,,52,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72,1278.14,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Master,4.91,3.91,51.89,18.95,7.79,123,10391,,5.03,,,,,,,,,,,53,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74,1234.47,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sigma,Grandmaster,4.66,5.83,53.24,18.22,7.01,118,10365,,4.98,,,,,,,,,,,53,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52,1215.02,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,All,3.39,1.65,50.82,18.31,6.00,90,8076,,7.71,,,,,,,,,,,28,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.89,,10.30,8.93,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Bronze,3.16,0.28,42.13,15.51,5.84,95,6846,,8.29,,,,,,,,,,,26,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526.13,,8.69,7.44,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Silver,3.35,0.45,48.14,16.78,6.33,101,7290,,7.93,,,,,,,,,,,27,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.91,,9.53,8.29,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Gold,3.26,0.69,48.06,17.31,6.19,97,7620,,8.05,,,,,,,,,,,28,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712.22,,9.85,8.58,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Platinum,3.38,1.35,50.42,18.16,6.12,93,7995,,7.75,,,,,,,,,,,28,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2782.90,,10.35,8.94,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Diamond,3.39,2.84,51.50,18.69,6.00,88,8249,,7.71,,,,,,,,,,,29,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781.58,,10.58,9.12,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Master,3.40,3.54,51.01,18.90,5.79,84,8309,,7.61,,,,,,,,,,,29,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722.39,,10.52,9.08,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Doomfist,Grandmaster,3.43,6.89,51.89,18.78,5.63,82,8354,,7.53,,,,,,,,,,,29,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.10,,10.17,8.98,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Brigitte,All,4.67,1.47,52.40,12.11,4.95,87,3710,8452,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.51,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Bronze,3.85,0.70,46.01,11.28,4.93,93,3383,7502,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.72,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Silver,4.30,0.69,49.47,12.17,5.12,93,3563,7900,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.01,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Gold,4.53,0.87,51.35,12.52,5.23,91,3737,8148,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.81,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Platinum,4.63,1.26,52.10,12.48,5.09,88,3750,8437,7.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.69,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Diamond,4.75,1.99,52.77,12.36,5.03,86,3788,8648,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.57,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
